Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
moneyplant,moist,dry,40.55,16.83,0
moneyplant,wet,moist,77.12,24.8,0
moneyplant,dry,moist,40.69,17.14,0
9oclock,moist,wet,40.89,31.52,0
moneyplant,wet,wet,84.99,36.46,0
moneyplant,dry,wet,71.69,22.37,0
9oclock,moist,wet,77.36,16.36,0
moneyplant,wet,wet,44.39,31.74,0
9oclock,dry,moist,32.65,27.46,1
moneyplant,moist,moist,66.52,33.49,0
moneyplant,wet,wet,30.65,22.84,0
9oclock,dry,wet,63.86,17.67,1
moneyplant,dry,dry,77.16,16.22,1
9oclock,wet,wet,81.98,31.15,0
moneyplant,dry,dry,69.07,18.36,1
9oclock,wet,wet,52.05,34.48,0
moneyplant,dry,moist,69.74,28.3,0
9oclock,moist,wet,72.91,31.58,0
9oclock,moist,moist,80.37,30.05,0
moneyplant,moist,wet,77.71,21.19,0
9oclock,moist,dry,59.72,33.08,1
moneyplant,wet,moist,69.05,32.63,0
9oclock,moist,moist,63.78,22.67,0
9oclock,moist,moist,52.03,20.1,0
9oclock,moist,moist,54.7,16.61,0
9oclock,moist,dry,34.03,21.0,1
9oclock,wet,dry,43.11,30.73,1
moneyplant,moist,wet,58.54,24.41,0
9oclock,moist,dry,37.91,34.33,1
9oclock,wet,dry,36.27,15.37,1
9oclock,dry,moist,49.9,39.16,1
moneyplant,dry,wet,74.81,31.86,0
moneyplant,moist,dry,76.26,33.1,0
9oclock,moist,dry,80.36,35.85,1
9oclock,wet,dry,31.68,39.03,1
moneyplant,dry,dry,46.18,17.28,1
9oclock,wet,dry,75.61,20.33,1
9oclock,moist,moist,47.31,25.19,0
moneyplant,wet,wet,80.28,21.98,0
9oclock,moist,moist,85.04,33.7,0
moneyplant,moist,moist,77.18,15.04,0
moneyplant,wet,wet,49.41,29.11,0
9oclock,dry,dry,57.16,33.04,1
9oclock,moist,dry,34.54,20.9,1
moneyplant,wet,wet,85.97,19.52,0
moneyplant,moist,wet,50.26,28.59,0
moneyplant,moist,wet,33.2,23.38,0
moneyplant,moist,moist,43.59,24.29,0
moneyplant,dry,wet,78.6,17.2,0
moneyplant,moist,wet,80.5,19.24,0
moneyplant,moist,dry,77.48,19.18,0
moneyplant,dry,moist,38.34,39.56,0
moneyplant,moist,dry,56.34,32.42,0
9oclock,wet,dry,85.89,29.75,1
moneyplant,wet,moist,52.18,15.22,0
moneyplant,moist,moist,56.17,23.73,0
9oclock,wet,moist,33.32,37.72,0
moneyplant,dry,moist,44.67,16.38,0
moneyplant,moist,moist,36.72,34.25,0
moneyplant,dry,dry,77.01,30.36,1
9oclock,wet,moist,52.36,23.59,0
moneyplant,moist,wet,40.66,17.94,0
moneyplant,moist,moist,31.91,26.27,0
9oclock,wet,dry,59.82,33.03,1
moneyplant,moist,wet,76.34,28.56,0
moneyplant,moist,dry,39.24,32.65,0
moneyplant,moist,wet,30.25,37.99,0
9oclock,moist,wet,81.66,35.38,0
moneyplant,moist,moist,62.17,37.56,0
9oclock,wet,dry,50.4,31.72,1
moneyplant,moist,wet,41.17,29.5,0
moneyplant,dry,moist,45.23,18.19,0
moneyplant,moist,dry,88.8,26.89,0
moneyplant,dry,wet,48.28,28.05,0
9oclock,dry,moist,38.6,19.15,1
moneyplant,moist,moist,34.76,20.65,0
moneyplant,dry,moist,75.25,35.46,0
moneyplant,dry,moist,51.59,25.92,0
9oclock,dry,dry,44.79,22.38,1
moneyplant,wet,moist,66.66,21.51,0
moneyplant,moist,wet,59.61,29.68,0
9oclock,wet,dry,57.28,33.11,1
9oclock,dry,dry,62.79,37.43,1
9oclock,wet,dry,85.17,26.9,1
9oclock,wet,wet,68.1,31.89,0
moneyplant,dry,moist,64.82,21.36,0
moneyplant,moist,wet,41.52,29.28,0
9oclock,dry,wet,37.2,39.46,1
moneyplant,wet,dry,70.91,17.15,0
9oclock,wet,dry,50.01,17.87,1
moneyplant,wet,moist,31.84,25.57,0
moneyplant,wet,moist,61.05,27.77,0
9oclock,dry,wet,45.65,18.27,1
9oclock,wet,dry,67.53,29.77,1
moneyplant,dry,moist,72.67,36.45,0
moneyplant,dry,wet,64.94,26.05,0
moneyplant,dry,moist,55.04,19.78,0
9oclock,moist,moist,40.31,21.45,0
moneyplant,dry,moist,38.55,17.7,0
moneyplant,dry,moist,53.94,19.77,0
9oclock,moist,dry,53.15,33.59,1
moneyplant,wet,wet,84.22,35.64,0
9oclock,moist,moist,73.11,38.53,0
9oclock,wet,moist,87.34,15.57,0
9oclock,moist,wet,75.24,19.12,0
9oclock,moist,dry,65.41,16.76,1
9oclock,moist,wet,89.31,35.25,0
moneyplant,moist,wet,66.64,17.98,0
9oclock,moist,wet,67.93,36.98,0
moneyplant,moist,dry,73.54,36.05,0
moneyplant,dry,moist,83.56,15.94,0
9oclock,dry,wet,33.69,30.52,1
moneyplant,wet,dry,78.78,27.55,0
9oclock,dry,wet,56.34,15.04,1
moneyplant,wet,dry,44.93,26.89,0
moneyplant,moist,moist,50.43,29.31,0
9oclock,moist,moist,59.49,19.26,0
9oclock,dry,dry,74.59,15.8,1
moneyplant,wet,wet,71.88,21.65,0
moneyplant,moist,dry,56.1,26.75,0
9oclock,wet,moist,79.7,35.81,0
9oclock,dry,moist,52.23,25.84,1
9oclock,wet,wet,35.83,35.38,0
moneyplant,dry,moist,33.27,16.68,0
moneyplant,moist,wet,64.32,19.24,0
9oclock,moist,wet,57.35,20.35,0
9oclock,moist,dry,45.06,37.17,1
moneyplant,moist,moist,53.38,33.21,0
9oclock,dry,wet,62.04,19.6,1
9oclock,dry,moist,37.21,37.48,1
9oclock,wet,moist,42.14,35.79,0
moneyplant,wet,wet,43.6,35.82,0
9oclock,moist,wet,57.22,25.41,0
moneyplant,moist,wet,76.5,16.85,0
moneyplant,wet,dry,57.58,30.18,0
moneyplant,moist,dry,84.99,31.6,0
9oclock,wet,dry,72.85,38.62,1
9oclock,dry,dry,50.72,21.31,1
9oclock,moist,dry,64.49,25.6,1
moneyplant,moist,dry,85.31,28.41,0
moneyplant,moist,moist,59.01,15.71,0
9oclock,wet,dry,42.28,30.98,1
moneyplant,wet,dry,41.51,15.95,0
9oclock,moist,wet,50.85,33.66,0
moneyplant,dry,moist,54.79,27.78,0
moneyplant,moist,dry,85.19,24.9,0
moneyplant,wet,dry,37.83,38.21,0
9oclock,moist,moist,39.92,32.44,0
moneyplant,wet,moist,70.7,27.56,0
9oclock,wet,moist,32.94,33.02,0
moneyplant,moist,dry,43.88,35.77,0
9oclock,wet,moist,55.42,31.57,0
9oclock,moist,dry,38.21,34.39,1
moneyplant,wet,wet,55.71,34.09,0
9oclock,dry,wet,78.12,20.6,1
moneyplant,wet,dry,74.51,26.02,0
9oclock,wet,moist,59.13,37.14,0
moneyplant,wet,dry,52.47,36.4,0
moneyplant,dry,moist,56.35,37.93,0
moneyplant,moist,moist,69.54,20.98,0
9oclock,dry,wet,51.11,20.95,1
9oclock,dry,moist,81.2,36.37,1
moneyplant,dry,wet,56.04,21.3,0
moneyplant,dry,dry,31.38,22.6,1
9oclock,wet,moist,49.4,38.12,0
moneyplant,dry,wet,58.28,16.85,0
9oclock,dry,wet,33.45,27.78,1
9oclock,dry,wet,81.58,37.77,1
moneyplant,wet,wet,65.15,18.44,0
9oclock,dry,moist,42.88,28.13,1
9oclock,wet,dry,77.4,31.52,1
9oclock,moist,moist,54.03,31.16,0
moneyplant,dry,dry,57.63,15.28,1
moneyplant,wet,moist,66.47,16.78,0
9oclock,wet,dry,84.87,35.33,1
9oclock,dry,wet,59.29,36.79,1
moneyplant,moist,dry,79.62,32.68,0
9oclock,wet,moist,60.72,22.19,0
moneyplant,moist,dry,69.26,36.47,0
moneyplant,dry,wet,44.24,23.11,0
9oclock,wet,dry,72.79,39.89,1
moneyplant,wet,moist,76.89,27.75,0
9oclock,moist,wet,74.02,22.8,0
9oclock,dry,dry,43.41,22.35,1
moneyplant,moist,wet,59.31,34.34,0
moneyplant,wet,dry,83.09,21.0,0
moneyplant,dry,moist,35.93,19.83,0
9oclock,dry,dry,36.19,38.65,1
9oclock,dry,moist,56.22,28.27,1
moneyplant,moist,dry,71.14,35.25,0
9oclock,wet,dry,78.9,33.86,1
9oclock,moist,wet,36.39,31.79,0
moneyplant,wet,moist,50.35,26.75,0
moneyplant,wet,moist,34.18,21.65,0
moneyplant,wet,dry,40.78,26.79,0
moneyplant,moist,moist,77.99,37.93,0
moneyplant,dry,moist,83.94,33.68,0
9oclock,dry,moist,74.05,38.45,1
moneyplant,dry,wet,64.14,15.61,0
moneyplant,moist,moist,60.57,29.62,0
moneyplant,dry,moist,66.04,38.6,0
moneyplant,moist,moist,35.07,16.33,0
moneyplant,wet,moist,48.05,36.03,0
9oclock,dry,dry,65.14,16.91,1
9oclock,dry,moist,73.51,36.75,1
moneyplant,wet,moist,86.09,18.87,0
moneyplant,dry,wet,75.87,33.56,0
moneyplant,wet,wet,73.3,30.77,0
9oclock,dry,wet,39.72,33.59,1
9oclock,dry,wet,85.95,20.54,1
moneyplant,wet,dry,86.46,18.8,0
moneyplant,dry,moist,72.55,29.08,0
9oclock,dry,wet,50.52,20.8,1
9oclock,dry,wet,70.62,38.46,1
9oclock,dry,moist,67.21,18.24,1
moneyplant,moist,dry,38.81,35.93,0
moneyplant,dry,moist,41.23,28.69,0
9oclock,moist,wet,78.0,26.35,0
moneyplant,moist,moist,41.3,21.99,0
9oclock,moist,moist,55.49,35.08,0
moneyplant,wet,moist,76.28,39.4,0
9oclock,wet,dry,43.95,24.93,1
moneyplant,wet,wet,84.69,18.74,0
moneyplant,dry,moist,36.48,31.53,0
moneyplant,dry,dry,39.99,35.5,1
9oclock,moist,dry,51.36,33.92,1
9oclock,wet,wet,34.55,26.62,0
9oclock,moist,moist,85.14,30.06,0
9oclock,moist,wet,51.11,37.59,0
moneyplant,dry,wet,34.44,21.18,0
9oclock,dry,wet,77.03,28.88,1
moneyplant,dry,wet,43.27,35.02,0
9oclock,dry,dry,31.7,17.05,1
moneyplant,wet,wet,32.68,19.63,0
moneyplant,moist,wet,30.56,15.32,0
moneyplant,moist,wet,84.01,30.41,0
9oclock,dry,dry,57.22,15.1,1
moneyplant,wet,dry,65.76,23.75,0
9oclock,wet,moist,74.7,38.1,0
9oclock,moist,moist,57.97,32.1,0
moneyplant,wet,wet,45.86,15.82,0
9oclock,dry,moist,75.03,15.24,1
9oclock,wet,dry,77.71,26.73,1
moneyplant,dry,wet,62.86,17.27,0
9oclock,moist,moist,72.14,28.91,0
9oclock,wet,dry,71.76,16.21,1
moneyplant,dry,dry,83.53,25.45,1
moneyplant,wet,wet,79.68,22.79,0
moneyplant,wet,moist,64.83,22.48,0
moneyplant,wet,moist,54.81,34.49,0
9oclock,dry,wet,65.25,17.93,1
moneyplant,wet,dry,40.65,35.3,0
moneyplant,dry,wet,76.91,36.76,0
9oclock,moist,moist,51.09,35.08,0
moneyplant,wet,dry,67.42,25.64,0
9oclock,wet,wet,83.98,28.07,0
9oclock,moist,wet,40.56,37.07,0
9oclock,moist,wet,48.98,22.42,0
moneyplant,moist,dry,86.0,39.54,0
9oclock,moist,wet,37.37,39.98,0
9oclock,wet,dry,41.96,19.76,1
9oclock,moist,moist,47.14,24.11,0
moneyplant,dry,moist,43.49,27.6,0
9oclock,moist,wet,49.88,35.88,0
moneyplant,wet,wet,33.76,32.29,0
9oclock,wet,wet,33.07,23.61,0
9oclock,dry,moist,69.15,21.17,1
moneyplant,moist,moist,68.98,23.14,0
moneyplant,dry,dry,67.32,22.03,1
moneyplant,moist,moist,82.35,37.47,0
9oclock,dry,moist,37.06,32.26,1
9oclock,wet,wet,57.22,21.46,0
moneyplant,wet,wet,82.14,33.13,0
moneyplant,wet,wet,40.81,24.2,0
moneyplant,moist,wet,69.63,21.83,0
9oclock,wet,dry,34.91,22.6,1
moneyplant,wet,moist,65.77,23.23,0
moneyplant,wet,wet,81.29,39.17,0
9oclock,dry,dry,71.34,34.29,1
moneyplant,moist,moist,63.26,36.15,0
moneyplant,dry,moist,40.29,36.48,0
moneyplant,wet,wet,44.53,30.35,0
moneyplant,dry,moist,40.3,24.75,0
9oclock,wet,dry,74.89,26.95,1
9oclock,moist,dry,83.24,16.55,1
moneyplant,dry,moist,55.92,24.85,0
9oclock,moist,wet,85.13,15.96,0
moneyplant,wet,moist,70.7,24.19,0
9oclock,moist,moist,81.42,19.72,0
moneyplant,wet,moist,67.4,35.42,0
9oclock,moist,moist,49.5,25.65,0
moneyplant,dry,wet,44.78,39.23,0
9oclock,dry,moist,55.21,29.02,1
9oclock,dry,moist,84.17,32.82,1
moneyplant,dry,dry,88.27,21.8,1
9oclock,wet,dry,69.09,17.48,1
moneyplant,wet,wet,41.26,24.66,0
9oclock,moist,moist,71.69,22.08,0
9oclock,dry,moist,83.21,36.29,1
9oclock,wet,wet,89.51,30.99,0
moneyplant,wet,dry,60.38,15.35,0
moneyplant,moist,dry,33.63,22.45,0
moneyplant,moist,wet,66.84,20.27,0
moneyplant,dry,moist,31.98,31.63,0
moneyplant,dry,moist,71.07,26.32,0
moneyplant,moist,moist,42.72,36.49,0
9oclock,dry,moist,67.83,30.98,1
9oclock,wet,wet,31.8,15.57,0
9oclock,dry,wet,54.66,28.35,1
moneyplant,wet,wet,86.93,28.54,0
9oclock,wet,moist,61.54,38.22,0
9oclock,moist,dry,50.19,29.29,1
moneyplant,dry,dry,48.31,17.2,1
moneyplant,dry,moist,43.94,32.31,0
9oclock,moist,wet,35.96,39.77,0
moneyplant,dry,wet,34.09,32.34,0
moneyplant,wet,dry,55.54,22.54,0
moneyplant,moist,wet,66.33,21.42,0
moneyplant,dry,moist,60.41,19.8,0
moneyplant,moist,wet,42.14,27.87,0
moneyplant,moist,wet,70.6,22.44,0
9oclock,moist,wet,53.53,27.54,0
9oclock,wet,moist,85.05,25.07,0
moneyplant,dry,dry,85.11,32.83,1
9oclock,wet,wet,74.81,30.65,0
9oclock,dry,moist,41.95,20.78,1
9oclock,wet,wet,40.09,21.52,0
9oclock,moist,moist,52.22,26.27,0
9oclock,moist,moist,82.89,27.02,0
9oclock,moist,wet,55.04,25.51,0
9oclock,dry,dry,52.43,37.92,1
moneyplant,moist,wet,86.7,39.36,0
moneyplant,dry,dry,36.61,16.84,1
9oclock,dry,dry,85.96,36.0,1
moneyplant,wet,moist,56.12,37.69,0
moneyplant,wet,wet,39.56,32.51,0
9oclock,wet,wet,47.15,24.67,0
9oclock,moist,moist,39.07,30.65,0
9oclock,wet,wet,42.49,27.36,0
moneyplant,wet,dry,80.85,27.97,0
moneyplant,dry,dry,48.76,26.8,1
moneyplant,dry,dry,31.43,38.52,1
9oclock,wet,moist,86.92,23.49,0
9oclock,moist,moist,70.06,36.77,0
moneyplant,wet,wet,41.56,17.63,0
9oclock,wet,wet,38.17,21.68,0
moneyplant,moist,dry,44.59,19.17,0
9oclock,moist,wet,50.98,31.57,0
moneyplant,moist,moist,59.8,20.62,0
moneyplant,moist,moist,38.47,28.69,0
moneyplant,wet,wet,79.13,26.92,0
moneyplant,moist,dry,79.4,39.43,0
9oclock,wet,moist,55.1,23.64,0
moneyplant,wet,moist,39.76,36.73,0
moneyplant,dry,moist,37.16,27.63,0
moneyplant,dry,wet,77.75,33.7,0
9oclock,moist,wet,70.04,19.82,0
9oclock,wet,moist,87.98,29.08,0
9oclock,wet,dry,89.52,26.71,1
moneyplant,dry,dry,68.86,23.76,1
moneyplant,dry,dry,60.96,36.29,1
moneyplant,wet,dry,46.49,35.55,0
9oclock,dry,wet,51.38,35.8,1
moneyplant,dry,dry,77.99,32.48,1
moneyplant,moist,moist,36.66,22.34,0
9oclock,wet,wet,74.02,24.01,0
9oclock,dry,dry,40.65,15.37,1
9oclock,dry,wet,61.99,20.0,1
9oclock,dry,moist,71.83,37.68,1
9oclock,wet,wet,71.6,31.62,0
9oclock,dry,dry,57.17,38.51,1
9oclock,moist,moist,31.26,23.21,0
9oclock,dry,dry,70.48,27.1,1
moneyplant,moist,wet,53.96,21.9,0
moneyplant,dry,dry,57.95,16.23,1
moneyplant,wet,moist,70.87,22.1,0
9oclock,wet,wet,47.3,35.65,0
moneyplant,moist,dry,70.02,26.98,0
9oclock,moist,dry,72.01,27.57,1
moneyplant,dry,moist,45.68,18.01,0
9oclock,wet,dry,70.57,25.51,1
moneyplant,wet,dry,83.2,19.74,0
moneyplant,wet,wet,59.21,38.36,0
moneyplant,moist,moist,43.2,16.71,0
moneyplant,wet,wet,49.63,35.36,0
moneyplant,wet,dry,52.41,30.8,0
9oclock,wet,moist,68.46,24.66,0
moneyplant,wet,dry,84.42,31.56,0
moneyplant,dry,moist,84.62,26.28,0
9oclock,moist,wet,33.09,15.79,0
moneyplant,wet,dry,62.09,19.62,0
9oclock,dry,moist,48.09,16.98,1
9oclock,dry,moist,64.23,18.31,1
moneyplant,moist,moist,75.48,24.17,0
9oclock,wet,dry,61.22,29.24,1
moneyplant,dry,wet,48.9,27.51,0
moneyplant,dry,moist,40.09,26.1,0
9oclock,wet,moist,62.42,18.79,0
9oclock,dry,moist,36.72,21.45,1
9oclock,moist,dry,41.14,26.56,1
9oclock,wet,moist,59.82,33.49,0
9oclock,wet,wet,44.11,21.37,0
9oclock,wet,wet,85.63,32.23,0
moneyplant,wet,wet,76.77,32.64,0
moneyplant,moist,wet,34.18,20.89,0
moneyplant,wet,moist,78.65,27.58,0
9oclock,wet,moist,78.52,37.29,0
moneyplant,moist,dry,45.87,36.71,0
moneyplant,wet,dry,31.31,29.46,0
9oclock,wet,dry,54.62,22.75,1
9oclock,moist,wet,66.06,39.33,0
9oclock,wet,moist,89.53,39.26,0
moneyplant,wet,wet,44.02,29.94,0
moneyplant,wet,dry,49.7,28.34,0
9oclock,moist,wet,73.77,32.8,0
9oclock,wet,wet,59.08,36.06,0
moneyplant,moist,wet,71.93,22.56,0
moneyplant,wet,dry,74.14,17.23,0
9oclock,moist,dry,79.27,18.7,1
9oclock,moist,moist,43.17,39.86,0
moneyplant,dry,dry,77.93,28.61,1
moneyplant,wet,wet,64.17,19.93,0
moneyplant,moist,wet,42.38,29.66,0
moneyplant,moist,dry,71.41,22.65,0
moneyplant,wet,wet,36.43,28.73,0
moneyplant,dry,moist,32.81,32.16,0
moneyplant,wet,wet,49.83,25.3,0
9oclock,wet,wet,71.21,16.54,0
9oclock,moist,dry,51.03,25.75,1
moneyplant,wet,wet,54.54,20.52,0
9oclock,dry,wet,67.62,30.48,1
moneyplant,dry,moist,85.11,36.8,0
moneyplant,moist,moist,72.52,33.41,0
moneyplant,moist,dry,54.8,25.44,0
moneyplant,moist,wet,79.4,17.45,0
9oclock,moist,moist,73.59,29.14,0
9oclock,moist,moist,52.86,35.82,0
9oclock,dry,wet,84.71,39.1,1
9oclock,wet,wet,49.79,32.18,0
moneyplant,moist,moist,65.44,25.39,0
9oclock,dry,wet,44.48,30.91,1
moneyplant,wet,dry,81.12,24.96,0
moneyplant,wet,dry,48.81,26.46,0
9oclock,dry,moist,74.88,20.1,1
9oclock,dry,wet,85.69,15.28,1
9oclock,wet,moist,82.83,33.65,0
9oclock,moist,wet,43.75,27.0,0
moneyplant,moist,dry,50.7,20.03,0
9oclock,moist,moist,37.57,20.1,0
moneyplant,wet,wet,89.13,23.87,0
moneyplant,wet,dry,52.02,18.27,0
9oclock,wet,wet,80.45,38.75,0
moneyplant,wet,moist,81.43,28.0,0
9oclock,wet,moist,33.5,38.85,0
9oclock,wet,dry,65.32,28.03,1
9oclock,moist,dry,87.34,22.05,1
moneyplant,dry,wet,50.83,23.43,0
moneyplant,wet,dry,64.75,19.61,0
moneyplant,moist,wet,48.66,32.46,0
9oclock,moist,dry,59.05,28.06,1
moneyplant,dry,wet,75.7,17.94,0
moneyplant,moist,wet,50.3,23.68,0
moneyplant,dry,moist,40.23,36.55,0
9oclock,dry,wet,86.37,38.28,1
9oclock,moist,dry,54.69,16.44,1
9oclock,moist,dry,79.75,26.87,1
9oclock,dry,wet,32.8,19.7,1
9oclock,wet,wet,39.45,29.6,0
9oclock,wet,dry,63.75,16.17,1
9oclock,moist,wet,33.03,36.68,0
9oclock,moist,wet,41.11,30.85,0
moneyplant,moist,wet,70.66,30.44,0
9oclock,dry,wet,71.36,24.04,1
moneyplant,wet,dry,86.3,29.66,0
moneyplant,moist,wet,59.57,17.17,0
moneyplant,moist,wet,38.31,37.37,0
moneyplant,dry,moist,62.36,18.51,0
9oclock,dry,moist,59.01,34.36,1
moneyplant,moist,dry,69.17,35.45,0
9oclock,dry,wet,48.17,28.94,1
moneyplant,moist,moist,53.62,27.64,0
9oclock,wet,wet,56.49,19.09,0
9oclock,moist,dry,40.4,15.95,1
moneyplant,wet,moist,69.06,18.03,0
moneyplant,dry,moist,78.58,39.95,0
9oclock,dry,moist,85.13,25.28,1
moneyplant,dry,moist,72.52,34.65,0
9oclock,dry,moist,51.61,33.53,1
9oclock,moist,wet,80.54,30.99,0
moneyplant,moist,wet,81.01,16.58,0
moneyplant,wet,moist,56.92,37.8,0
9oclock,wet,wet,55.93,28.82,0
9oclock,dry,wet,40.69,17.92,1
moneyplant,dry,wet,83.87,39.77,0
9oclock,dry,dry,40.06,16.38,1
9oclock,moist,wet,38.92,20.92,0
moneyplant,moist,dry,38.4,15.4,0
9oclock,dry,dry,64.75,32.68,1
9oclock,wet,dry,68.16,15.4,1
9oclock,moist,moist,81.91,38.13,0
moneyplant,dry,moist,46.08,21.79,0
9oclock,dry,dry,74.56,37.73,1
moneyplant,wet,dry,82.63,16.73,0
9oclock,dry,dry,51.57,25.93,1
moneyplant,wet,wet,81.5,34.6,0
9oclock,wet,dry,81.6,27.45,1
9oclock,wet,dry,34.63,15.5,1
9oclock,wet,dry,68.37,38.11,1
9oclock,moist,moist,59.43,32.93,0
9oclock,dry,moist,76.85,31.91,1
9oclock,wet,dry,57.09,17.37,1
9oclock,wet,wet,82.7,29.02,0
moneyplant,wet,moist,37.63,24.11,0
9oclock,dry,moist,44.01,32.13,1
moneyplant,moist,moist,83.7,27.7,0
9oclock,moist,dry,42.28,21.14,1
9oclock,dry,wet,51.55,34.87,1
9oclock,moist,dry,62.18,24.01,1
9oclock,dry,wet,35.93,17.95,1
9oclock,moist,moist,70.38,33.67,0
moneyplant,dry,moist,64.71,33.26,0
moneyplant,wet,wet,45.75,17.79,0
moneyplant,moist,moist,75.89,15.49,0
moneyplant,wet,dry,86.06,35.3,0
9oclock,wet,wet,70.14,28.41,0
moneyplant,wet,moist,74.19,39.64,0
moneyplant,dry,wet,83.08,21.94,0
moneyplant,moist,dry,69.46,31.73,0
9oclock,wet,moist,82.22,22.87,0
9oclock,wet,moist,65.99,26.2,0
9oclock,moist,wet,53.2,21.18,0
9oclock,moist,wet,60.57,39.66,0
9oclock,moist,dry,58.81,38.28,1
moneyplant,dry,wet,46.37,33.22,0
moneyplant,moist,wet,64.18,24.23,0
moneyplant,dry,wet,52.07,30.22,0
moneyplant,wet,moist,35.64,16.56,0
9oclock,dry,dry,65.91,22.2,1
moneyplant,wet,dry,68.76,27.75,0
moneyplant,dry,moist,48.44,31.6,0
9oclock,dry,dry,61.77,25.79,1
9oclock,moist,dry,68.68,36.15,1
9oclock,moist,moist,76.77,23.25,0
9oclock,moist,wet,63.77,30.88,0
moneyplant,moist,wet,48.47,39.46,0
9oclock,dry,wet,50.04,24.2,1
9oclock,dry,wet,63.66,22.41,1
moneyplant,wet,moist,56.99,22.67,0
9oclock,dry,wet,48.6,30.79,1
moneyplant,dry,wet,86.91,27.76,0
9oclock,wet,moist,30.02,16.12,0
9oclock,dry,moist,39.34,26.73,1
moneyplant,moist,dry,72.68,36.48,0
moneyplant,dry,moist,87.52,31.76,0
9oclock,moist,wet,30.21,18.68,0
moneyplant,wet,wet,74.05,37.39,0
9oclock,wet,dry,41.64,39.68,1
moneyplant,wet,wet,56.79,28.02,0
moneyplant,wet,dry,66.85,37.69,0
moneyplant,wet,wet,60.31,19.72,0
moneyplant,moist,dry,47.37,39.63,0
moneyplant,dry,dry,67.71,29.3,1
moneyplant,wet,wet,37.99,33.2,0
9oclock,dry,wet,72.49,29.02,1
9oclock,moist,wet,63.77,28.29,0
9oclock,wet,moist,69.92,17.93,0
moneyplant,dry,wet,63.73,31.36,0
moneyplant,wet,moist,80.48,28.91,0
moneyplant,dry,wet,68.3,30.2,0
9oclock,moist,dry,39.16,34.45,1
9oclock,moist,wet,89.54,25.14,0
9oclock,dry,moist,54.79,22.6,1
moneyplant,wet,moist,70.23,20.12,0
9oclock,dry,moist,86.79,15.23,1
moneyplant,moist,moist,69.43,36.67,0
9oclock,wet,wet,31.44,15.99,0
9oclock,dry,wet,34.92,36.64,1
9oclock,wet,moist,40.91,19.61,0
9oclock,dry,moist,57.22,19.42,1
moneyplant,moist,dry,66.14,36.77,0
9oclock,dry,wet,65.21,31.13,1
9oclock,dry,dry,89.82,31.81,1
moneyplant,wet,moist,33.37,28.98,0
moneyplant,dry,moist,43.9,19.84,0
moneyplant,wet,moist,38.06,26.89,0
moneyplant,wet,wet,88.28,33.89,0
9oclock,wet,wet,49.42,33.3,0
moneyplant,dry,dry,77.02,15.4,1
moneyplant,dry,wet,64.51,17.61,0
moneyplant,dry,moist,75.72,22.13,0
9oclock,moist,moist,81.56,18.74,0
9oclock,moist,dry,56.85,31.62,1
moneyplant,moist,dry,54.9,24.19,0
moneyplant,wet,wet,76.31,29.56,0
moneyplant,dry,wet,75.46,22.33,0
moneyplant,moist,dry,60.64,38.74,0
moneyplant,wet,wet,54.31,31.23,0
moneyplant,wet,dry,31.18,28.32,0
moneyplant,wet,wet,37.18,34.93,0
moneyplant,moist,wet,48.8,20.93,0
9oclock,wet,dry,82.62,26.04,1
9oclock,dry,dry,66.95,35.07,1
9oclock,moist,moist,65.76,18.25,0
moneyplant,wet,moist,88.86,27.37,0
moneyplant,wet,moist,61.11,34.8,0
9oclock,dry,wet,78.01,24.75,1
moneyplant,moist,dry,36.81,16.7,0
moneyplant,wet,moist,31.27,35.71,0
9oclock,moist,dry,69.28,30.78,1
moneyplant,wet,wet,32.58,17.31,0
9oclock,moist,wet,73.27,27.62,0
9oclock,moist,dry,82.5,27.09,1
moneyplant,wet,dry,89.42,37.4,0
moneyplant,dry,wet,52.07,21.84,0
9oclock,moist,wet,76.28,27.88,0
moneyplant,dry,dry,42.39,33.4,1
9oclock,moist,wet,64.51,29.69,0
9oclock,wet,dry,37.26,30.98,1
9oclock,moist,wet,89.28,20.77,0
9oclock,dry,moist,62.13,34.3,1
9oclock,dry,dry,30.3,19.06,1
moneyplant,moist,moist,79.17,33.66,0
9oclock,dry,moist,40.62,35.35,1
moneyplant,wet,wet,70.68,25.78,0
moneyplant,wet,wet,46.74,27.03,0
9oclock,moist,dry,82.85,37.95,1
9oclock,wet,wet,55.17,37.91,0
moneyplant,dry,moist,55.8,19.57,0
moneyplant,dry,wet,64.83,36.05,0
moneyplant,dry,moist,67.33,24.21,0
9oclock,wet,wet,73.23,39.81,0
9oclock,wet,moist,76.84,31.92,0
9oclock,dry,moist,55.98,27.37,1
moneyplant,moist,dry,36.69,31.95,0
9oclock,moist,moist,31.48,36.89,0
moneyplant,moist,moist,44.52,22.1,0
moneyplant,dry,moist,67.85,20.45,0
moneyplant,dry,wet,51.52,27.87,0
moneyplant,dry,wet,74.91,20.93,0
moneyplant,dry,dry,31.01,36.46,1
moneyplant,dry,wet,66.27,39.49,0
moneyplant,dry,moist,78.09,37.19,0
moneyplant,moist,dry,42.78,22.03,0
moneyplant,moist,wet,73.77,31.39,0
9oclock,moist,wet,40.25,21.18,0
9oclock,wet,moist,35.92,30.27,0
9oclock,moist,wet,53.77,20.45,0
moneyplant,dry,wet,72.35,34.71,0
