Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
moneyplant,moist,moist,79.05,18.36,0
moneyplant,wet,wet,37.78,32.81,0
9oclock,moist,dry,82.16,19.17,1
moneyplant,moist,wet,72.26,39.52,0
9oclock,wet,moist,63.34,24.88,0
moneyplant,dry,wet,38.69,17.25,0
9oclock,wet,dry,86.96,36.7,1
9oclock,dry,moist,69.41,17.17,1
moneyplant,moist,dry,59.37,33.42,0
moneyplant,moist,dry,54.31,37.27,0
9oclock,wet,wet,64.02,28.58,0
9oclock,dry,wet,30.29,25.74,1
moneyplant,wet,dry,84.57,39.46,0
9oclock,dry,moist,84.58,31.27,1
moneyplant,dry,wet,74.64,37.7,0
moneyplant,wet,dry,74.9,30.05,0
9oclock,moist,moist,63.95,39.68,0
9oclock,dry,wet,78.26,26.55,1
9oclock,dry,dry,54.07,38.65,1
9oclock,wet,wet,77.38,32.49,0
moneyplant,dry,moist,31.26,29.96,0
9oclock,moist,wet,80.47,26.76,0
moneyplant,dry,dry,74.86,27.19,1
moneyplant,moist,wet,32.84,15.9,0
moneyplant,dry,dry,89.19,28.22,1
moneyplant,wet,dry,48.88,37.52,0
9oclock,moist,dry,42.47,36.49,1
9oclock,moist,dry,84.7,30.06,1
9oclock,moist,dry,52.09,32.66,1
moneyplant,moist,wet,62.81,38.26,0
9oclock,dry,wet,77.3,27.57,1
moneyplant,dry,wet,86.92,24.79,0
moneyplant,moist,dry,57.16,38.33,0
moneyplant,wet,wet,30.46,17.42,0
9oclock,moist,wet,53.42,33.96,0
9oclock,moist,dry,59.73,15.08,1
moneyplant,moist,moist,80.25,38.1,0
moneyplant,moist,dry,35.76,22.43,0
moneyplant,dry,moist,34.15,35.44,0
9oclock,dry,moist,74.41,19.82,1
9oclock,wet,wet,68.99,19.84,0
moneyplant,dry,dry,49.99,31.14,1
moneyplant,wet,wet,50.97,31.34,0
9oclock,moist,dry,85.67,30.9,1
9oclock,dry,wet,37.49,18.74,1
moneyplant,dry,moist,88.95,33.79,0
9oclock,wet,moist,78.84,18.11,0
moneyplant,dry,wet,52.77,35.99,0
moneyplant,wet,wet,84.18,35.86,0
9oclock,moist,dry,46.95,18.69,1
9oclock,dry,dry,78.47,15.74,1
9oclock,wet,moist,34.66,25.99,0
9oclock,wet,dry,89.35,19.07,1
moneyplant,moist,dry,46.19,34.96,0
9oclock,moist,dry,48.87,19.59,1
moneyplant,wet,moist,63.14,35.79,0
moneyplant,wet,moist,89.88,33.7,0
moneyplant,moist,moist,69.05,22.53,0
moneyplant,moist,wet,48.47,23.47,0
moneyplant,wet,moist,57.99,19.61,0
9oclock,wet,wet,64.78,39.97,0
moneyplant,dry,wet,56.16,23.06,0
moneyplant,wet,dry,71.94,27.22,0
moneyplant,dry,dry,60.06,33.01,1
moneyplant,dry,dry,82.66,15.91,1
moneyplant,wet,dry,67.11,23.03,0
9oclock,wet,dry,42.36,23.58,1
9oclock,dry,moist,50.1,30.08,1
moneyplant,dry,wet,53.46,33.87,0
moneyplant,wet,wet,44.73,33.99,0
9oclock,wet,moist,60.58,23.02,0
moneyplant,moist,moist,61.42,16.09,0
moneyplant,dry,wet,65.77,36.17,0
moneyplant,moist,dry,80.8,20.05,0
moneyplant,dry,moist,48.7,15.27,0
9oclock,wet,dry,55.85,30.87,1
9oclock,wet,dry,37.64,30.68,1
moneyplant,dry,moist,50.17,23.01,0
moneyplant,dry,moist,69.55,35.12,0
moneyplant,dry,dry,72.27,21.73,1
moneyplant,wet,dry,83.6,22.92,0
9oclock,wet,moist,65.04,35.91,0
moneyplant,moist,moist,61.54,19.68,0
9oclock,wet,moist,32.49,22.82,0
moneyplant,wet,moist,84.51,18.77,0
moneyplant,dry,dry,69.82,20.48,1
moneyplant,moist,dry,81.99,15.72,0
moneyplant,wet,wet,61.89,20.06,0
9oclock,wet,dry,32.58,37.52,1
9oclock,dry,moist,80.81,36.02,1
9oclock,dry,dry,77.08,38.03,1
9oclock,moist,wet,59.63,38.47,0
9oclock,dry,dry,41.37,34.33,1
9oclock,moist,wet,78.28,39.61,0
9oclock,wet,dry,48.35,31.1,1
moneyplant,dry,dry,81.31,35.81,1
9oclock,wet,moist,88.79,30.04,0
9oclock,moist,dry,53.96,38.05,1
9oclock,moist,moist,81.28,15.24,0
moneyplant,dry,moist,31.62,23.81,0
moneyplant,dry,moist,39.16,16.53,0
9oclock,dry,dry,53.15,15.43,1
9oclock,wet,wet,39.55,16.58,0
9oclock,moist,dry,85.47,29.51,1
moneyplant,dry,dry,65.8,16.28,1
moneyplant,moist,moist,75.86,15.36,0
9oclock,dry,wet,34.53,25.4,1
9oclock,wet,wet,47.86,27.3,0
9oclock,moist,moist,71.73,36.15,0
moneyplant,wet,dry,63.54,38.94,0
9oclock,wet,wet,36.83,19.63,0
9oclock,wet,dry,40.71,18.88,1
moneyplant,moist,wet,53.49,30.91,0
9oclock,moist,dry,65.58,36.04,1
moneyplant,moist,wet,47.88,29.49,0
9oclock,wet,wet,84.04,30.64,0
9oclock,dry,moist,56.84,25.78,1
9oclock,dry,dry,69.33,30.82,1
9oclock,dry,wet,73.25,26.27,1
9oclock,wet,moist,46.88,27.94,0
moneyplant,dry,dry,32.05,19.35,1
9oclock,dry,dry,49.83,35.09,1
9oclock,dry,dry,54.35,18.82,1
9oclock,dry,dry,38.78,29.41,1
moneyplant,wet,moist,82.51,24.46,0
moneyplant,dry,dry,61.02,37.44,1
moneyplant,wet,dry,33.95,39.14,0
moneyplant,dry,dry,57.84,18.59,1
9oclock,moist,dry,89.1,29.19,1
9oclock,dry,moist,66.03,34.17,1
9oclock,dry,moist,64.93,15.39,1
9oclock,dry,dry,46.32,37.48,1
moneyplant,moist,dry,89.52,16.92,0
9oclock,moist,dry,52.04,24.12,1
moneyplant,dry,wet,35.99,20.66,0
9oclock,moist,moist,77.3,22.52,0
9oclock,wet,dry,64.58,24.92,1
moneyplant,moist,moist,41.81,22.8,0
moneyplant,wet,moist,87.8,18.85,0
9oclock,moist,dry,49.9,30.93,1
9oclock,wet,wet,39.97,35.18,0
9oclock,moist,wet,68.87,25.67,0
9oclock,dry,wet,38.08,27.06,1
9oclock,wet,wet,69.96,26.07,0
9oclock,moist,moist,37.67,16.25,0
9oclock,moist,dry,39.96,18.51,1
9oclock,dry,wet,31.56,23.91,1
moneyplant,moist,wet,42.24,16.6,0
moneyplant,dry,wet,50.4,16.53,0
9oclock,wet,wet,50.78,25.97,0
9oclock,dry,dry,39.55,28.75,1
moneyplant,moist,moist,74.12,34.17,0
9oclock,moist,wet,62.56,35.56,0
9oclock,moist,wet,50.26,37.17,0
moneyplant,moist,moist,37.97,20.05,0
moneyplant,wet,dry,36.98,28.55,0
moneyplant,moist,dry,75.39,17.14,0
moneyplant,moist,wet,59.22,32.05,0
moneyplant,wet,moist,40.93,37.86,0
moneyplant,moist,wet,42.05,32.33,0
9oclock,moist,wet,37.71,38.41,0
9oclock,dry,moist,44.33,34.73,1
moneyplant,wet,wet,46.21,16.46,0
moneyplant,moist,dry,63.85,31.35,0
9oclock,moist,wet,55.7,23.62,0
moneyplant,moist,dry,59.49,20.26,0
9oclock,wet,dry,67.11,26.28,1
moneyplant,dry,moist,38.02,22.08,0
9oclock,moist,moist,86.4,34.46,0
9oclock,moist,moist,59.64,15.04,0
moneyplant,wet,dry,47.41,29.77,0
9oclock,moist,wet,87.8,29.32,0
9oclock,moist,dry,60.09,30.51,1
moneyplant,wet,wet,72.81,17.03,0
moneyplant,dry,dry,35.59,23.82,1
moneyplant,wet,wet,79.33,34.47,0
moneyplant,moist,dry,81.4,27.55,0
9oclock,dry,dry,71.56,33.53,1
9oclock,dry,dry,62.5,26.7,1
moneyplant,dry,moist,38.5,23.49,0
9oclock,wet,moist,43.69,26.89,0
moneyplant,wet,wet,46.05,19.57,0
moneyplant,moist,dry,84.29,36.74,0
moneyplant,wet,wet,73.15,27.75,0
moneyplant,dry,dry,31.74,32.44,1
9oclock,dry,moist,71.46,24.05,1
moneyplant,wet,wet,62.33,20.51,0
moneyplant,moist,wet,46.18,22.95,0
moneyplant,wet,wet,73.71,31.76,0
9oclock,wet,dry,65.01,39.54,1
moneyplant,wet,wet,46.12,37.78,0
moneyplant,moist,dry,82.76,23.48,0
9oclock,dry,wet,31.25,16.93,1
moneyplant,dry,moist,49.95,22.64,0
9oclock,dry,wet,34.7,16.08,1
moneyplant,moist,dry,70.83,17.32,0
9oclock,wet,wet,69.93,22.62,0
9oclock,wet,wet,69.59,22.97,0
moneyplant,dry,dry,77.0,38.45,1
moneyplant,moist,wet,42.98,26.22,0
moneyplant,moist,moist,54.22,24.18,0
moneyplant,dry,moist,40.54,28.0,0
moneyplant,wet,dry,58.64,24.55,0
moneyplant,moist,dry,50.44,25.06,0
moneyplant,dry,dry,62.81,31.97,1
9oclock,wet,dry,32.08,32.2,1
9oclock,wet,moist,67.33,39.13,0
9oclock,dry,wet,78.94,32.04,1
moneyplant,wet,dry,73.01,17.97,0
moneyplant,wet,moist,63.97,34.26,0
9oclock,dry,moist,34.76,16.2,1
9oclock,dry,moist,37.57,25.55,1
moneyplant,dry,moist,56.86,28.06,0
moneyplant,dry,dry,33.28,23.78,1
9oclock,dry,moist,32.07,21.8,1
moneyplant,moist,wet,82.81,18.75,0
9oclock,moist,dry,66.45,16.81,1
moneyplant,wet,dry,48.64,21.02,0
moneyplant,dry,wet,70.71,26.76,0
moneyplant,dry,dry,66.75,21.06,1
9oclock,wet,wet,86.48,23.61,0
moneyplant,dry,dry,71.57,35.64,1
moneyplant,moist,moist,78.41,21.74,0
9oclock,dry,moist,77.48,21.33,1
moneyplant,moist,dry,42.97,23.45,0
9oclock,dry,moist,89.81,23.25,1
moneyplant,dry,dry,55.74,26.45,1
moneyplant,dry,moist,84.21,37.73,0
moneyplant,moist,dry,41.48,31.73,0
moneyplant,wet,moist,34.48,33.3,0
moneyplant,dry,wet,62.48,30.94,0
moneyplant,dry,wet,36.37,39.26,0
moneyplant,dry,wet,75.93,29.41,0
moneyplant,moist,dry,75.44,37.75,0
9oclock,moist,moist,81.81,20.26,0
9oclock,wet,dry,48.86,34.67,1
moneyplant,dry,dry,37.21,17.62,1
9oclock,moist,moist,48.28,37.76,0
moneyplant,dry,wet,72.61,36.6,0
9oclock,moist,dry,36.48,24.27,1
moneyplant,wet,wet,70.86,37.27,0
9oclock,dry,moist,33.79,29.02,1
9oclock,wet,dry,58.08,35.33,1
moneyplant,wet,dry,44.97,32.05,0
9oclock,wet,wet,70.58,29.11,0
moneyplant,wet,moist,60.89,24.43,0
9oclock,dry,dry,61.35,22.28,1
9oclock,dry,dry,57.52,31.52,1
moneyplant,dry,moist,63.56,38.37,0
moneyplant,dry,wet,50.25,20.76,0
9oclock,wet,moist,45.43,38.15,0
moneyplant,wet,wet,82.76,24.29,0
moneyplant,dry,wet,59.36,28.21,0
moneyplant,wet,dry,58.76,25.25,0
9oclock,wet,dry,60.18,26.2,1
9oclock,dry,dry,57.94,27.8,1
moneyplant,moist,dry,36.07,30.32,0
moneyplant,dry,wet,88.3,21.28,0
9oclock,moist,wet,75.95,33.89,0
moneyplant,dry,moist,35.08,27.9,0
moneyplant,wet,dry,30.52,18.64,0
9oclock,dry,wet,54.17,34.95,1
9oclock,moist,dry,33.22,33.71,1
9oclock,wet,wet,56.63,16.62,0
moneyplant,moist,dry,37.66,25.51,0
moneyplant,moist,wet,49.08,33.53,0
moneyplant,wet,dry,67.03,15.49,0
9oclock,moist,dry,81.39,17.27,1
moneyplant,moist,moist,44.14,18.91,0
9oclock,dry,wet,55.36,23.42,1
moneyplant,dry,dry,59.62,35.34,1
moneyplant,dry,moist,55.66,26.18,0
moneyplant,wet,wet,69.07,28.83,0
9oclock,moist,dry,49.31,19.93,1
moneyplant,dry,wet,39.77,29.12,0
moneyplant,dry,dry,56.2,19.48,1
moneyplant,wet,moist,67.79,32.36,0
9oclock,dry,dry,39.9,27.9,1
moneyplant,dry,moist,40.4,22.21,0
9oclock,wet,wet,83.16,29.04,0
moneyplant,moist,moist,33.98,31.93,0
9oclock,wet,wet,63.53,27.11,0
9oclock,moist,dry,54.07,32.67,1
9oclock,wet,dry,89.65,34.05,1
9oclock,dry,dry,89.95,35.03,1
9oclock,moist,wet,65.84,24.98,0
9oclock,moist,dry,84.95,22.42,1
9oclock,wet,wet,39.49,34.91,0
9oclock,moist,dry,86.42,38.67,1
9oclock,moist,dry,32.97,30.93,1
moneyplant,dry,moist,65.47,27.86,0
9oclock,wet,wet,32.69,19.03,0
9oclock,dry,moist,49.06,31.77,1
moneyplant,wet,wet,82.4,29.15,0
moneyplant,moist,wet,87.02,38.74,0
9oclock,wet,moist,34.93,34.99,0
9oclock,moist,wet,45.79,15.45,0
moneyplant,moist,moist,76.8,38.0,0
moneyplant,dry,moist,73.01,30.39,0
9oclock,moist,wet,88.65,27.53,0
moneyplant,moist,moist,35.75,35.94,0
9oclock,wet,moist,87.89,25.15,0
moneyplant,moist,moist,77.51,35.9,0
9oclock,moist,dry,56.36,25.9,1
moneyplant,wet,wet,45.01,15.85,0
moneyplant,wet,dry,55.43,19.33,0
moneyplant,wet,dry,65.42,22.82,0
9oclock,wet,wet,61.87,26.12,0
moneyplant,dry,dry,33.89,37.58,1
9oclock,dry,dry,49.13,28.8,1
moneyplant,wet,moist,64.11,22.49,0
moneyplant,wet,wet,89.91,35.24,0
moneyplant,dry,dry,50.05,20.78,1
moneyplant,wet,wet,46.31,33.92,0
moneyplant,wet,dry,73.59,33.61,0
moneyplant,moist,dry,46.53,37.61,0
moneyplant,wet,wet,62.36,33.75,0
9oclock,moist,moist,74.82,39.45,0
9oclock,wet,dry,75.0,29.37,1
9oclock,moist,moist,61.59,37.52,0
moneyplant,moist,wet,50.99,30.88,0
9oclock,moist,dry,64.78,16.95,1
9oclock,moist,moist,57.7,18.94,0
moneyplant,moist,dry,34.75,35.25,0
9oclock,wet,wet,43.65,19.11,0
9oclock,dry,wet,87.54,25.98,1
9oclock,wet,dry,67.61,31.16,1
moneyplant,moist,moist,66.57,32.27,0
moneyplant,wet,dry,84.22,24.34,0
9oclock,moist,dry,72.82,17.42,1
9oclock,wet,moist,68.22,23.72,0
9oclock,moist,dry,57.91,18.64,1
9oclock,moist,wet,89.32,22.75,0
moneyplant,wet,wet,41.91,20.33,0
9oclock,dry,wet,69.56,39.31,1
9oclock,moist,dry,58.01,30.65,1
9oclock,wet,dry,59.05,24.7,1
9oclock,dry,moist,78.62,23.76,1
9oclock,wet,wet,35.3,18.02,0
moneyplant,wet,wet,38.55,15.39,0
moneyplant,dry,moist,58.43,26.95,0
9oclock,dry,moist,47.46,39.76,1
9oclock,wet,moist,60.13,27.41,0
9oclock,dry,dry,38.87,33.97,1
moneyplant,moist,moist,69.68,28.78,0
moneyplant,dry,moist,77.39,16.07,0
moneyplant,wet,moist,59.87,23.62,0
moneyplant,wet,dry,63.6,26.72,0
moneyplant,moist,dry,52.32,34.24,0
9oclock,wet,dry,69.65,25.31,1
9oclock,dry,wet,60.26,25.44,1
9oclock,wet,dry,77.4,15.94,1
moneyplant,dry,moist,74.16,19.1,0
9oclock,dry,wet,88.3,23.19,1
9oclock,dry,moist,40.87,37.38,1
moneyplant,wet,moist,85.81,18.27,0
moneyplant,wet,wet,45.35,28.87,0
moneyplant,dry,wet,75.76,19.37,0
moneyplant,wet,moist,55.38,32.88,0
moneyplant,wet,moist,35.39,35.47,0
moneyplant,dry,wet,31.43,18.53,0
9oclock,moist,dry,34.88,38.11,1
moneyplant,dry,wet,80.84,35.68,0
9oclock,dry,wet,43.23,32.0,1
9oclock,wet,dry,73.02,34.18,1
9oclock,moist,moist,34.16,21.06,0
9oclock,dry,wet,36.99,15.2,1
moneyplant,moist,moist,60.17,17.09,0
9oclock,moist,dry,70.69,22.37,1
moneyplant,wet,wet,60.61,24.95,0
moneyplant,dry,wet,31.85,33.29,0
9oclock,moist,dry,44.53,18.22,1
9oclock,moist,dry,35.73,27.0,1
9oclock,dry,moist,56.3,35.16,1
9oclock,wet,dry,33.17,33.81,1
moneyplant,moist,wet,89.22,38.33,0
9oclock,wet,wet,55.29,31.49,0
moneyplant,wet,moist,74.26,18.98,0
9oclock,moist,dry,67.17,20.76,1
9oclock,wet,dry,33.63,17.31,1
moneyplant,dry,dry,36.12,20.33,1
moneyplant,wet,dry,75.01,36.42,0
9oclock,wet,wet,61.87,25.18,0
9oclock,moist,wet,85.4,37.49,0
moneyplant,wet,moist,67.28,28.47,0
9oclock,dry,wet,86.24,30.66,1
moneyplant,moist,wet,32.11,24.32,0
9oclock,moist,wet,70.35,35.21,0
moneyplant,moist,wet,74.67,39.92,0
moneyplant,wet,wet,48.35,38.54,0
9oclock,dry,moist,88.07,22.64,1
9oclock,wet,wet,85.24,28.71,0
9oclock,wet,dry,37.45,39.91,1
moneyplant,wet,dry,74.21,25.49,0
moneyplant,moist,moist,30.71,31.36,0
moneyplant,moist,wet,62.61,36.94,0
moneyplant,moist,moist,80.41,24.35,0
9oclock,wet,dry,48.74,30.26,1
9oclock,wet,moist,40.69,22.17,0
9oclock,wet,moist,61.88,34.05,0
9oclock,wet,moist,64.68,35.75,0
9oclock,dry,dry,58.09,34.6,1
9oclock,wet,wet,58.03,35.31,0
9oclock,wet,moist,33.06,33.79,0
9oclock,moist,moist,84.24,37.21,0
moneyplant,dry,moist,31.24,19.89,0
moneyplant,dry,dry,63.45,33.41,1
9oclock,wet,moist,64.61,25.37,0
9oclock,wet,wet,62.08,33.32,0
moneyplant,dry,moist,69.4,35.09,0
moneyplant,dry,wet,34.33,26.01,0
9oclock,moist,moist,60.65,35.83,0
moneyplant,dry,wet,77.9,33.99,0
9oclock,wet,wet,61.81,37.94,0
moneyplant,moist,moist,49.14,29.85,0
moneyplant,moist,dry,56.7,36.73,0
moneyplant,dry,wet,32.06,20.52,0
moneyplant,wet,dry,56.14,37.8,0
9oclock,wet,wet,44.82,18.02,0
9oclock,dry,dry,78.4,38.55,1
9oclock,dry,wet,36.01,27.52,1
moneyplant,wet,wet,62.03,38.84,0
9oclock,wet,wet,72.47,28.94,0
9oclock,wet,dry,30.31,27.88,1
9oclock,wet,moist,43.76,27.55,0
moneyplant,wet,dry,85.69,34.93,0
moneyplant,moist,wet,84.26,16.92,0
moneyplant,wet,dry,71.26,32.16,0
moneyplant,moist,moist,37.48,27.36,0
9oclock,dry,moist,75.32,28.71,1
9oclock,moist,wet,86.04,32.52,0
9oclock,moist,moist,88.53,28.44,0
9oclock,dry,wet,47.62,37.57,1
moneyplant,moist,moist,82.35,37.22,0
moneyplant,wet,moist,77.08,19.63,0
9oclock,moist,wet,70.68,24.24,0
9oclock,moist,moist,74.22,16.82,0
9oclock,wet,moist,75.82,22.44,0
moneyplant,dry,wet,78.29,38.28,0
moneyplant,wet,moist,55.22,28.49,0
9oclock,moist,dry,67.15,25.57,1
moneyplant,dry,moist,80.49,35.23,0
9oclock,dry,wet,60.8,36.55,1
moneyplant,moist,wet,59.03,39.43,0
9oclock,wet,dry,34.96,22.47,1
moneyplant,wet,dry,69.61,20.33,0
9oclock,moist,moist,44.3,31.17,0
moneyplant,dry,dry,86.79,30.98,1
9oclock,moist,wet,57.75,26.05,0
moneyplant,wet,moist,63.52,28.0,0
9oclock,moist,dry,40.07,39.99,1
moneyplant,dry,wet,47.5,33.6,0
9oclock,moist,wet,54.61,19.17,0
9oclock,moist,wet,81.29,39.15,0
9oclock,wet,moist,48.91,18.8,0
9oclock,dry,moist,36.48,16.21,1
9oclock,dry,wet,79.44,35.48,1
moneyplant,moist,wet,53.32,20.63,0
moneyplant,moist,dry,85.6,38.09,0
moneyplant,moist,moist,71.17,36.32,0
moneyplant,dry,dry,54.99,32.24,1
moneyplant,moist,dry,65.28,27.79,0
moneyplant,dry,dry,38.07,33.95,1
moneyplant,moist,moist,59.84,35.85,0
moneyplant,dry,wet,44.94,30.6,0
9oclock,moist,dry,40.99,27.71,1
moneyplant,dry,moist,63.41,30.77,0
moneyplant,moist,wet,63.44,18.78,0
9oclock,wet,wet,41.88,25.69,0
9oclock,wet,moist,76.9,19.03,0
moneyplant,moist,wet,32.08,36.94,0
moneyplant,moist,moist,44.11,35.94,0
moneyplant,dry,moist,40.96,36.08,0
moneyplant,wet,dry,36.66,21.44,0
9oclock,dry,dry,84.3,26.89,1
9oclock,dry,wet,71.41,32.41,1
moneyplant,dry,wet,53.66,21.61,0
9oclock,wet,wet,72.24,35.62,0
9oclock,wet,dry,51.52,25.14,1
9oclock,wet,moist,68.04,32.67,0
moneyplant,wet,moist,35.36,33.37,0
moneyplant,moist,wet,76.47,38.65,0
9oclock,moist,dry,54.6,26.11,1
moneyplant,wet,dry,77.16,20.68,0
moneyplant,dry,dry,71.41,31.96,1
9oclock,wet,dry,73.33,29.63,1
moneyplant,dry,dry,82.61,20.46,1
moneyplant,dry,moist,73.24,36.34,0
9oclock,moist,wet,44.02,31.89,0
9oclock,wet,wet,71.23,25.66,0
moneyplant,dry,dry,56.18,29.85,1
moneyplant,wet,dry,65.73,33.41,0
moneyplant,wet,moist,46.29,17.28,0
moneyplant,dry,dry,43.22,35.11,1
moneyplant,wet,moist,65.5,25.46,0
moneyplant,moist,dry,36.32,21.24,0
moneyplant,wet,dry,36.85,24.0,0
moneyplant,moist,moist,53.62,24.17,0
moneyplant,dry,wet,67.15,21.29,0
moneyplant,wet,wet,50.33,26.67,0
9oclock,moist,moist,76.62,34.61,0
9oclock,moist,wet,62.87,26.58,0
9oclock,wet,dry,39.71,34.79,1
9oclock,wet,wet,47.55,38.88,0
moneyplant,wet,moist,63.48,36.23,0
9oclock,dry,moist,73.77,31.66,1
9oclock,dry,dry,54.63,28.3,1
9oclock,dry,dry,57.49,33.5,1
moneyplant,dry,dry,77.81,24.61,1
9oclock,dry,wet,62.45,18.89,1
9oclock,wet,moist,79.75,18.05,0
moneyplant,wet,wet,41.75,28.35,0
moneyplant,dry,moist,79.09,19.2,0
moneyplant,moist,dry,50.21,38.36,0
moneyplant,dry,moist,37.35,23.73,0
moneyplant,moist,wet,33.9,39.04,0
9oclock,wet,moist,63.08,25.84,0
moneyplant,moist,wet,65.32,18.89,0
moneyplant,dry,wet,78.75,29.44,0
moneyplant,wet,dry,73.06,20.6,0
moneyplant,wet,wet,78.77,22.82,0
moneyplant,dry,wet,69.7,29.52,0
moneyplant,moist,moist,46.68,16.94,0
moneyplant,wet,dry,58.74,21.98,0
9oclock,wet,dry,48.75,18.99,1
9oclock,dry,moist,62.72,37.86,1
9oclock,dry,moist,32.64,21.4,1
9oclock,wet,wet,73.86,17.26,0
moneyplant,dry,moist,33.69,19.12,0
moneyplant,wet,moist,65.56,34.61,0
moneyplant,wet,dry,49.8,18.94,0
9oclock,dry,wet,54.36,29.59,1
moneyplant,moist,dry,58.02,24.76,0
moneyplant,dry,wet,49.32,26.83,0
moneyplant,moist,moist,83.22,24.56,0
9oclock,moist,wet,33.41,38.3,0
9oclock,wet,dry,56.71,39.12,1
moneyplant,dry,dry,63.05,31.53,1
9oclock,moist,dry,36.27,33.64,1
moneyplant,moist,wet,49.06,34.99,0
9oclock,wet,moist,56.75,15.33,0
9oclock,wet,dry,58.19,39.14,1
9oclock,moist,wet,45.56,25.22,0
moneyplant,moist,dry,75.5,20.39,0
9oclock,moist,moist,31.93,33.71,0
9oclock,moist,moist,85.99,26.28,0
moneyplant,moist,moist,61.3,30.37,0
moneyplant,moist,dry,64.96,21.87,0
moneyplant,moist,dry,74.58,39.67,0
9oclock,wet,dry,46.13,17.13,1
moneyplant,moist,moist,38.69,18.69,0
9oclock,dry,moist,75.99,16.66,1
moneyplant,moist,wet,57.95,28.27,0
9oclock,moist,dry,76.48,37.86,1
moneyplant,wet,dry,72.36,16.92,0
9oclock,dry,dry,67.19,36.5,1
moneyplant,moist,wet,46.97,18.61,0
9oclock,moist,dry,72.82,24.32,1
9oclock,moist,moist,82.13,26.4,0
moneyplant,wet,dry,59.08,34.21,0
moneyplant,moist,wet,30.09,18.39,0
9oclock,moist,moist,53.67,25.58,0
9oclock,wet,dry,78.74,31.94,1
9oclock,moist,dry,73.21,32.52,1
9oclock,dry,moist,31.18,24.01,1
9oclock,moist,moist,78.11,15.52,0
moneyplant,wet,wet,53.75,21.47,0
9oclock,moist,wet,38.72,21.49,0
9oclock,wet,dry,37.16,24.46,1
9oclock,wet,dry,77.74,33.32,1
9oclock,wet,dry,85.01,39.64,1
moneyplant,moist,wet,55.09,33.16,0
9oclock,wet,moist,81.69,32.85,0
moneyplant,wet,wet,55.82,28.88,0
9oclock,wet,dry,67.91,18.93,1
moneyplant,wet,dry,62.92,39.33,0
9oclock,dry,moist,56.42,29.28,1
moneyplant,dry,wet,56.63,33.98,0
moneyplant,wet,dry,68.13,39.89,0
moneyplant,dry,wet,33.96,37.71,0
9oclock,wet,moist,71.15,21.91,0
9oclock,wet,wet,81.8,16.42,0
9oclock,dry,dry,54.09,15.5,1
moneyplant,moist,wet,47.61,20.91,0
9oclock,dry,wet,86.54,35.23,1
moneyplant,dry,moist,88.88,25.98,0
9oclock,moist,wet,31.05,39.35,0
9oclock,moist,moist,45.73,37.27,0
9oclock,moist,dry,53.61,39.23,1
9oclock,wet,moist,46.17,15.91,0
moneyplant,dry,moist,47.72,38.52,0
9oclock,wet,wet,39.06,36.6,0
moneyplant,moist,moist,57.6,18.7,0
9oclock,moist,wet,60.85,22.16,0
9oclock,wet,dry,64.41,17.65,1
9oclock,dry,moist,77.71,22.64,1
moneyplant,wet,moist,63.6,34.32,0
9oclock,wet,wet,35.51,34.28,0
9oclock,dry,dry,41.55,18.88,1
9oclock,dry,wet,39.86,30.53,1
moneyplant,dry,wet,81.18,35.8,0
moneyplant,wet,moist,63.47,17.07,0
9oclock,moist,dry,78.0,16.29,1
9oclock,moist,dry,58.22,18.62,1
moneyplant,moist,moist,72.73,30.74,0
9oclock,wet,wet,87.65,21.94,0
moneyplant,dry,dry,42.85,25.13,1
moneyplant,wet,wet,79.86,35.32,0
moneyplant,dry,moist,78.56,25.94,0
moneyplant,moist,moist,56.94,25.63,0
moneyplant,wet,moist,68.04,20.55,0
moneyplant,moist,wet,67.94,26.1,0
moneyplant,wet,moist,31.94,30.45,0
9oclock,moist,wet,53.14,22.33,0
moneyplant,moist,moist,37.27,27.66,0
9oclock,dry,wet,52.43,19.13,1
moneyplant,wet,dry,37.97,24.4,0
moneyplant,wet,wet,77.24,19.91,0
9oclock,dry,dry,82.24,17.44,1
moneyplant,moist,dry,64.64,18.31,0
moneyplant,wet,wet,43.57,22.75,0
9oclock,dry,wet,87.22,32.75,1
moneyplant,wet,dry,86.18,18.72,0
9oclock,dry,moist,31.33,32.29,1
moneyplant,moist,wet,41.06,35.99,0
moneyplant,dry,wet,55.5,38.96,0
9oclock,dry,moist,55.51,26.26,1
9oclock,wet,moist,66.69,18.53,0
9oclock,dry,moist,70.14,30.11,1
moneyplant,moist,dry,50.14,29.18,0
moneyplant,moist,moist,45.07,37.82,0
9oclock,dry,moist,42.95,34.5,1
9oclock,wet,moist,68.62,38.83,0
9oclock,moist,moist,65.84,26.46,0
moneyplant,moist,dry,56.41,33.15,0
9oclock,moist,dry,46.43,15.41,1
9oclock,moist,wet,75.51,32.92,0
moneyplant,wet,dry,55.12,22.06,0
moneyplant,moist,dry,37.82,22.6,0
moneyplant,moist,moist,75.48,35.6,0
moneyplant,wet,wet,60.22,39.14,0
9oclock,wet,moist,73.2,26.22,0
moneyplant,wet,dry,56.65,19.64,0
9oclock,wet,moist,53.51,25.79,0
9oclock,moist,wet,53.78,16.75,0
moneyplant,dry,dry,42.06,18.68,1
moneyplant,moist,wet,36.68,36.82,0
moneyplant,wet,moist,84.26,18.62,0
moneyplant,moist,wet,83.64,20.12,0
